,PM2.5,Season,Dew,Humi,Pres,Temp,W_dir,W_speed,Prec,Prec_cum
2015-03-01 16:00:00,13.0,1,-16.0,12.0,1016.0,12.0,SE,33.53,,
2015-03-01 17:00:00,17.0,1,-16.0,13.0,1016.0,11.0,SE,40.68,0.0,0.0
2015-03-01 18:00:00,25.0,1,-15.0,15.0,1016.0,10.0,SE,46.49,0.0,0.0
2015-03-01 19:00:00,40.0,1,-15.0,16.0,1016.0,9.0,SE,51.41,0.0,0.0
2015-03-01 20:00:00,51.0,1,-14.0,18.0,1016.0,9.0,SE,57.22,0.0,0.0
2015-03-01 21:00:00,47.0,1,-14.0,18.0,1017.0,9.0,SE,62.14,0.0,0.0
2015-03-01 22:00:00,58.0,1,-14.0,20.0,1016.0,7.0,SE,66.16,0.0,0.0
2015-03-01 23:00:00,69.0,1,-13.0,24.0,1016.0,6.0,SE,67.95,0.0,0.0
2015-03-02 00:00:00,74.0,1,-11.0,40.0,1015.0,1.0,NW,1.79,0.0,0.0
2015-03-02 01:00:00,74.0,1,-8.0,58.0,1015.0,-1.0,SE,1.79,0.0,0.0
2015-03-02 02:00:00,77.0,1,-7.0,68.0,1014.0,-2.0,cv,0.89,0.0,0.0
2015-03-02 03:00:00,82.0,1,-9.0,68.0,1013.0,-4.0,NE,0.89,0.0,0.0
2015-03-02 04:00:00,103.0,1,-8.0,73.0,1013.0,-4.0,NE,2.68,0.0,0.0
2015-03-02 05:00:00,117.0,1,-9.0,63.0,1012.0,-3.0,cv,0.45,0.0,0.0
2015-03-02 06:00:00,134.0,1,-8.0,73.0,1012.0,-4.0,NW,1.79,0.0,0.0
2015-03-02 07:00:00,145.0,1,-8.0,79.0,1012.0,-5.0,cv,0.89,0.0,0.0
2015-03-02 08:00:00,138.0,1,-6.0,68.0,1013.0,-1.0,NE,1.79,0.0,0.0
2015-03-02 09:00:00,131.0,1,-9.0,38.0,1012.0,4.0,cv,0.89,0.0,0.0
2015-03-02 10:00:00,130.0,1,-9.0,33.0,1012.0,6.0,NW,1.79,0.0,0.0
2015-03-02 11:00:00,100.0,1,-10.0,26.0,1011.0,8.0,NW,3.58,0.0,0.0
2015-03-02 12:00:00,55.0,1,-11.0,20.0,1010.0,11.0,SE,3.13,0.0,0.0
2015-03-02 13:00:00,30.0,1,-16.0,11.0,1009.0,14.0,NW,8.05,0.0,0.0
2015-03-02 14:00:00,18.0,1,-17.0,10.0,1008.0,14.0,NW,16.1,0.0,0.0
2015-03-02 15:00:00,22.0,1,-16.0,10.0,1008.0,15.0,NW,24.15,0.0,0.0
2015-03-02 16:00:00,26.0,1,-14.0,12.0,1008.0,15.0,NW,33.09,0.0,0.0
2015-03-02 17:00:00,18.0,1,-15.0,12.0,1009.0,13.0,NW,41.14,0.0,0.0
2015-03-02 18:00:00,14.0,1,-15.0,13.0,1009.0,12.0,NW,48.29,0.0,0.0
2015-03-02 19:00:00,16.0,1,-13.0,18.0,1010.0,10.0,NW,57.23,0.0,0.0
2015-03-02 20:00:00,11.0,1,-13.0,18.0,1012.0,10.0,NW,64.38,0.0,0.0
2015-03-02 21:00:00,9.0,1,-14.0,18.0,1013.0,9.0,NW,72.43,0.0,0.0
2015-03-02 22:00:00,6.0,1,-13.0,20.0,1015.0,8.0,NW,79.58,0.0,0.0
2015-03-02 23:00:00,4.0,1,-14.0,20.0,1015.0,7.0,NW,85.39,0.0,0.0
2015-03-03 00:00:00,6.0,1,-17.0,16.0,1016.0,7.0,NW,91.2,0.0,0.0
2015-03-03 01:00:00,7.0,1,-18.0,14.0,1017.0,7.0,NW,99.25,0.0,0.0
2015-03-03 02:00:00,5.0,1,-19.0,14.0,1018.0,6.0,NW,107.3,0.0,0.0
2015-03-03 03:00:00,4.0,1,-21.0,14.0,1019.0,4.0,NW,117.13,0.0,0.0
2015-03-03 04:00:00,3.0,1,-24.0,11.0,1020.0,3.0,NW,128.31,0.0,0.0
2015-03-03 05:00:00,4.0,1,-26.0,10.0,1021.0,2.0,NW,139.49,0.0,0.0
2015-03-03 06:00:00,6.0,1,-25.0,12.0,1022.0,1.0,NW,152.45,0.0,0.0
2015-03-03 07:00:00,7.0,1,-24.0,15.0,1023.0,-1.0,NW,166.31,0.0,0.0
2015-03-03 08:00:00,8.0,1,-23.0,16.0,1025.0,-1.0,NW,177.49,0.0,0.0
2015-03-03 09:00:00,7.0,1,-22.0,17.0,1026.0,0.0,NW,187.32,0.0,0.0
2015-03-03 10:00:00,6.0,1,-23.0,16.0,1027.0,-1.0,NW,198.5,0.0,0.0
2015-03-03 11:00:00,6.0,1,-25.0,12.0,1027.0,1.0,NW,207.44,0.0,0.0
2015-03-03 12:00:00,11.0,1,-25.0,11.0,1026.0,2.0,NW,217.27,0.0,0.0
2015-03-03 13:00:00,8.0,1,-25.0,10.0,1025.0,3.0,NW,226.21,0.0,0.0
2015-03-03 14:00:00,7.0,1,-25.0,9.0,1024.0,4.0,NW,234.26,0.0,0.0
2015-03-03 15:00:00,6.0,1,-26.0,8.0,1023.0,5.0,NW,245.44,0.0,0.0
2015-03-03 16:00:00,7.0,1,-26.0,9.0,1023.0,4.0,NW,256.62,0.0,0.0
2015-03-03 17:00:00,12.0,1,-26.0,9.0,1023.0,4.0,NW,265.56,0.0,0.0
2015-03-03 18:00:00,13.0,1,-25.0,11.0,1024.0,2.0,NW,274.5,0.0,0.0
2015-03-03 19:00:00,12.0,1,-26.0,10.0,1025.0,2.0,NW,283.44,0.0,0.0
2015-03-03 20:00:00,14.0,1,-26.0,11.0,1026.0,1.0,NW,291.49,0.0,0.0
2015-03-03 21:00:00,11.0,1,-27.0,10.0,1027.0,1.0,NW,299.54,0.0,0.0
2015-03-03 22:00:00,8.0,1,-27.0,11.0,1028.0,0.0,NW,305.35,0.0,0.0
2015-03-03 23:00:00,8.0,1,-26.0,12.0,1028.0,0.0,NW,310.27,0.0,0.0
2015-03-04 00:00:00,8.0,1,-24.0,15.0,1028.0,-1.0,NW,315.19,0.0,0.0
2015-03-04 01:00:00,7.0,1,-24.0,14.0,1028.0,0.0,NW,320.11,0.0,0.0
2015-03-04 02:00:00,11.0,1,-24.0,15.0,1028.0,-1.0,NW,325.03,0.0,0.0
2015-03-04 03:00:00,12.0,1,-24.0,16.0,1028.0,-2.0,NW,329.05,0.0,0.0
2015-03-04 04:00:00,13.0,1,-23.0,18.0,1028.0,-2.0,NW,333.07,0.0,0.0
2015-03-04 05:00:00,12.0,1,-22.0,21.0,1028.0,-3.0,NW,337.09,0.0,0.0
2015-03-04 06:00:00,10.0,1,-21.0,27.0,1029.0,-5.0,NW,340.22,0.0,0.0
2015-03-04 07:00:00,18.0,1,-22.0,24.0,1029.0,-5.0,cv,0.89,0.0,0.0
2015-03-04 08:00:00,20.0,1,-21.0,21.0,1030.0,-2.0,cv,1.78,0.0,0.0
2015-03-04 09:00:00,18.0,1,-23.0,14.0,1031.0,1.0,cv,2.67,0.0,0.0
2015-03-04 10:00:00,15.0,1,-26.0,10.0,1031.0,2.0,NW,1.79,0.0,0.0
2015-03-04 11:00:00,9.0,1,-25.0,10.0,1030.0,3.0,NW,3.58,0.0,0.0
2015-03-04 12:00:00,12.0,1,-27.0,8.0,1029.0,4.0,cv,1.79,0.0,0.0
2015-03-04 13:00:00,18.0,1,-27.0,7.0,1028.0,5.0,cv,3.58,0.0,0.0
2015-03-04 14:00:00,31.0,1,-28.0,6.0,1027.0,6.0,cv,5.37,0.0,0.0
2015-03-04 15:00:00,23.0,1,-27.0,7.0,1026.0,6.0,SE,4.02,0.0,0.0
2015-03-04 16:00:00,23.0,1,-26.0,7.0,1026.0,6.0,SE,7.15,0.0,0.0
2015-03-04 17:00:00,21.0,1,-25.0,8.0,1026.0,6.0,SE,11.17,0.0,0.0
2015-03-04 18:00:00,31.0,1,-24.0,10.0,1026.0,4.0,SE,15.19,0.0,0.0
2015-03-04 19:00:00,38.0,1,-23.0,13.0,1027.0,2.0,SE,19.21,0.0,0.0
2015-03-04 20:00:00,42.0,1,-23.0,11.0,1027.0,4.0,SE,24.13,0.0,0.0
2015-03-04 21:00:00,55.0,1,-22.0,14.0,1028.0,2.0,SE,25.92,0.0,0.0
2015-03-04 22:00:00,60.0,1,-18.0,26.0,1028.0,-1.0,SE,27.71,0.0,0.0
2015-03-04 23:00:00,75.0,1,-16.0,33.0,1028.0,-2.0,SE,29.5,0.0,0.0
2015-03-05 00:00:00,95.0,1,-15.0,39.0,1028.0,-3.0,SE,30.39,0.0,0.0
2015-03-05 01:00:00,110.0,1,-16.0,35.0,1029.0,-3.0,cv,0.89,0.0,0.0
2015-03-05 02:00:00,123.0,1,-15.0,42.0,1029.0,-4.0,cv,1.78,0.0,0.0
2015-03-05 03:00:00,132.0,1,-15.0,42.0,1028.0,-4.0,SE,1.79,0.0,0.0
2015-03-05 04:00:00,111.0,1,-15.0,39.0,1028.0,-3.0,SE,2.68,0.0,0.0
2015-03-05 05:00:00,118.0,1,-14.0,45.0,1027.0,-4.0,NE,1.79,0.0,0.0
2015-03-05 06:00:00,133.0,1,-14.0,57.0,1028.0,-7.0,NE,2.68,0.0,0.0
2015-03-05 07:00:00,135.0,1,-12.0,67.0,1028.0,-7.0,NE,4.47,0.0,0.0
2015-03-05 08:00:00,134.0,1,-11.0,58.0,1028.0,-4.0,NE,5.36,0.0,0.0
2015-03-05 09:00:00,144.0,1,-12.0,39.0,1029.0,0.0,cv,0.89,0.0,0.0
2015-03-05 10:00:00,162.0,1,-14.0,31.0,1029.0,1.0,cv,1.78,0.0,0.0
2015-03-05 11:00:00,97.0,1,-16.0,21.0,1028.0,4.0,cv,2.67,0.0,0.0
2015-03-05 12:00:00,93.0,1,-18.0,14.0,1027.0,7.0,SE,5.81,0.0,0.0
2015-03-05 13:00:00,65.0,1,-18.0,14.0,1025.0,7.0,SE,11.62,0.0,0.0
2015-03-05 14:00:00,62.0,1,-18.0,13.0,1024.0,8.0,SE,17.43,0.0,0.0
2015-03-05 15:00:00,70.0,1,-18.0,13.0,1023.0,8.0,SE,23.24,0.0,0.0
2015-03-05 16:00:00,73.0,1,-18.0,13.0,1023.0,8.0,SE,29.05,0.0,0.0
2015-03-05 17:00:00,73.0,1,-17.0,15.0,1022.0,8.0,SE,33.97,0.0,0.0
2015-03-05 18:00:00,75.0,1,-17.0,18.0,1022.0,5.0,SE,37.1,0.0,0.0
2015-03-05 19:00:00,93.0,1,-16.0,20.0,1022.0,5.0,SE,38.89,0.0,0.0
2015-03-05 20:00:00,140.0,1,-16.0,23.0,1023.0,3.0,SE,42.02,0.0,0.0
2015-03-05 21:00:00,162.0,1,-15.0,25.0,1023.0,3.0,SE,43.81,0.0,0.0
2015-03-05 22:00:00,153.0,1,-14.0,31.0,1023.0,1.0,SE,45.6,0.0,0.0
2015-03-05 23:00:00,142.0,1,-10.0,50.0,1023.0,-1.0,SE,46.49,0.0,0.0
2015-03-06 00:00:00,118.0,1,-10.0,50.0,1023.0,-1.0,SE,48.28,0.0,0.0
2015-03-06 01:00:00,144.0,1,-10.0,50.0,1023.0,-1.0,SE,49.17,0.0,0.0
2015-03-06 02:00:00,201.0,1,-10.0,50.0,1022.0,-1.0,SE,50.96,0.0,0.0
2015-03-06 03:00:00,181.0,1,-10.0,50.0,1022.0,-1.0,SE,52.75,0.0,0.0
2015-03-06 04:00:00,178.0,1,-10.0,54.0,1021.0,-2.0,NE,0.89,0.0,0.0
2015-03-06 05:00:00,164.0,1,-10.0,62.0,1021.0,-4.0,NE,1.78,0.0,0.0
2015-03-06 06:00:00,165.0,1,-10.0,67.0,1021.0,-5.0,cv,0.45,0.0,0.0
2015-03-06 07:00:00,155.0,1,-10.0,67.0,1021.0,-5.0,NE,0.89,0.0,0.0
2015-03-06 08:00:00,154.0,1,-7.0,73.0,1021.0,-3.0,NE,1.78,0.0,0.0
2015-03-06 09:00:00,171.0,1,-8.0,50.0,1022.0,1.0,SE,1.79,0.0,0.0
2015-03-06 10:00:00,180.0,1,-8.0,44.0,1021.0,3.0,cv,0.89,0.0,0.0
2015-03-06 11:00:00,203.0,1,-8.0,38.0,1020.0,5.0,cv,1.78,0.0,0.0
2015-03-06 12:00:00,213.0,1,-9.0,33.0,1019.0,6.0,SE,1.79,0.0,0.0
2015-03-06 13:00:00,215.0,1,-9.0,28.0,1018.0,8.0,SE,4.92,0.0,0.0
2015-03-06 14:00:00,215.0,1,-10.0,26.0,1017.0,8.0,SE,8.94,0.0,0.0
2015-03-06 15:00:00,189.0,1,-9.0,26.0,1016.0,9.0,SE,12.96,0.0,0.0
2015-03-06 16:00:00,211.0,1,-9.0,25.0,1015.0,10.0,SE,16.98,0.0,0.0
2015-03-06 17:00:00,231.0,1,-8.0,29.0,1015.0,9.0,SE,20.11,0.0,0.0
2015-03-06 18:00:00,243.0,1,-8.0,31.0,1015.0,8.0,cv,0.89,0.0,0.0
2015-03-06 19:00:00,253.0,1,-7.0,41.0,1016.0,5.0,SE,0.89,0.0,0.0
2015-03-06 20:00:00,286.0,1,-7.0,41.0,1016.0,5.0,SE,2.68,0.0,0.0
2015-03-06 21:00:00,288.0,1,-7.0,47.0,1017.0,3.0,cv,0.89,0.0,0.0
2015-03-06 22:00:00,316.0,1,-7.0,47.0,1017.0,3.0,cv,1.78,0.0,0.0
2015-03-06 23:00:00,313.0,1,-7.0,55.0,1017.0,1.0,cv,2.67,0.0,0.0
2015-03-07 00:00:00,301.0,1,-6.0,59.0,1017.0,1.0,NE,1.79,0.0,0.0
2015-03-07 01:00:00,280.0,1,-6.0,59.0,1017.0,1.0,cv,0.45,0.0,0.0
2015-03-07 02:00:00,281.0,1,-6.0,74.0,1017.0,-2.0,NE,0.89,0.0,0.0
2015-03-07 03:00:00,276.0,1,-5.0,74.0,1017.0,-1.0,cv,0.89,0.0,0.0
2015-03-07 04:00:00,262.0,1,-6.0,74.0,1017.0,-2.0,NW,1.79,0.0,0.0
2015-03-07 05:00:00,240.0,1,-7.0,73.0,1018.0,-3.0,NE,0.89,0.0,0.0
2015-03-07 06:00:00,244.0,1,-6.0,74.0,1018.0,-2.0,cv,0.89,0.0,0.0
2015-03-07 07:00:00,221.0,1,-7.0,79.0,1019.0,-4.0,NE,1.79,0.0,0.0
2015-03-07 08:00:00,220.0,1,-4.0,80.0,1020.0,-1.0,cv,0.89,0.0,0.0
2015-03-07 09:00:00,222.0,1,-4.0,52.0,1020.0,5.0,cv,1.78,0.0,0.0
2015-03-07 10:00:00,234.0,1,-4.0,45.0,1021.0,7.0,cv,2.67,0.0,0.0
2015-03-07 11:00:00,219.0,1,-3.0,42.0,1020.0,9.0,SE,1.79,,
2015-03-07 12:00:00,211.0,1,-3.0,39.0,1020.0,10.0,SE,4.92,0.0,0.0
2015-03-07 13:00:00,197.0,1,-4.0,34.0,1019.0,11.0,SE,8.94,0.0,0.0
2015-03-07 14:00:00,176.0,1,-3.0,34.0,1018.0,12.0,SE,12.07,0.0,0.0
2015-03-07 15:00:00,190.0,1,-3.0,34.0,1018.0,12.0,SE,15.2,0.0,0.0
2015-03-07 16:00:00,194.0,1,-2.0,37.0,1017.0,12.0,SE,19.22,0.0,0.0
2015-03-07 17:00:00,200.0,1,-3.0,37.0,1017.0,11.0,SE,23.24,0.0,0.0
2015-03-07 18:00:00,201.0,1,-2.0,42.0,1017.0,10.0,SE,26.37,0.0,0.0
2015-03-07 19:00:00,214.0,1,-2.0,49.0,1018.0,8.0,SE,28.16,0.0,0.0
2015-03-07 20:00:00,226.0,1,-2.0,56.0,1019.0,6.0,SE,29.95,0.0,0.0
2015-03-07 21:00:00,231.0,1,-1.0,56.0,1019.0,7.0,SE,31.74,0.0,0.0
2015-03-07 22:00:00,220.0,1,-1.0,65.0,1020.0,5.0,cv,0.89,0.0,0.0
2015-03-07 23:00:00,213.0,1,-1.0,65.0,1020.0,5.0,SE,1.79,0.0,0.0
2015-03-08 00:00:00,201.0,1,-2.0,64.0,1019.0,4.0,SE,3.58,0.0,0.0
2015-03-08 01:00:00,217.0,1,-1.0,74.0,1019.0,3.0,cv,0.89,0.0,0.0
2015-03-08 02:00:00,228.0,1,-3.0,64.0,1019.0,3.0,cv,1.78,0.0,0.0
2015-03-08 03:00:00,217.0,1,-2.0,86.0,1018.0,0.0,NE,0.89,0.0,0.0
2015-03-08 04:00:00,223.0,1,-4.0,86.0,1018.0,-2.0,NW,1.79,0.0,0.0
2015-03-08 05:00:00,203.0,1,-3.0,86.0,1018.0,-1.0,SE,1.79,0.0,0.0
2015-03-08 06:00:00,214.0,1,-3.0,80.0,1019.0,0.0,NW,1.79,0.0,0.0
2015-03-08 07:00:00,238.0,1,-4.0,74.0,1019.0,0.0,cv,0.89,0.0,0.0
2015-03-08 08:00:00,256.0,1,-2.0,74.0,1020.0,2.0,NW,0.89,0.0,0.0
2015-03-08 09:00:00,245.0,1,-1.0,69.0,1021.0,4.0,cv,0.89,0.0,0.0
2015-03-08 10:00:00,237.0,1,-2.0,52.0,1022.0,7.0,NE,4.02,0.0,0.0
2015-03-08 11:00:00,125.0,1,-3.0,42.0,1022.0,9.0,NW,4.02,0.0,0.0
2015-03-08 12:00:00,12.0,1,-6.0,29.0,1022.0,11.0,NW,8.04,0.0,0.0
2015-03-08 13:00:00,12.0,1,-9.0,22.0,1022.0,12.0,SE,1.79,0.0,0.0
2015-03-08 14:00:00,11.0,1,-12.0,16.0,1022.0,13.0,cv,1.79,0.0,0.0
2015-03-08 15:00:00,12.0,1,-17.0,10.0,1022.0,13.0,NW,8.05,0.0,0.0
2015-03-08 16:00:00,9.0,1,-18.0,9.0,1022.0,13.0,NW,16.1,0.0,0.0
2015-03-08 17:00:00,10.0,1,-18.0,10.0,1023.0,12.0,NW,24.15,0.0,0.0
2015-03-08 18:00:00,7.0,1,-20.0,10.0,1024.0,10.0,NW,31.3,0.0,0.0
2015-03-08 19:00:00,8.0,1,-21.0,10.0,1025.0,8.0,NW,38.45,0.0,0.0
2015-03-08 20:00:00,14.0,1,-20.0,12.0,1026.0,7.0,NW,45.6,0.0,0.0
2015-03-08 21:00:00,9.0,1,-20.0,13.0,1028.0,6.0,NW,52.75,0.0,0.0
2015-03-08 22:00:00,17.0,1,-21.0,13.0,1029.0,5.0,NW,60.8,0.0,0.0
2015-03-08 23:00:00,10.0,1,-25.0,9.0,1031.0,4.0,NW,70.63,0.0,0.0
2015-03-09 00:00:00,7.0,1,-25.0,11.0,1031.0,2.0,NW,78.68,0.0,0.0
2015-03-09 01:00:00,10.0,1,-24.0,13.0,1032.0,1.0,NW,88.51,0.0,0.0
2015-03-09 02:00:00,5.0,1,-25.0,13.0,1033.0,0.0,NW,98.34,0.0,0.0
2015-03-09 03:00:00,5.0,1,-23.0,16.0,1034.0,-1.0,NW,108.17,0.0,0.0
2015-03-09 04:00:00,4.0,1,-23.0,18.0,1034.0,-2.0,NW,115.32,0.0,0.0
2015-03-09 05:00:00,4.0,1,-24.0,18.0,1035.0,-3.0,NW,121.13,0.0,0.0
2015-03-09 06:00:00,3.0,1,-22.0,21.0,1036.0,-3.0,NE,4.02,0.0,0.0
2015-03-09 07:00:00,2.0,1,-22.0,23.0,1036.0,-4.0,NE,8.04,0.0,0.0
2015-03-09 08:00:00,6.0,1,-22.0,21.0,1037.0,-3.0,NE,13.85,0.0,0.0
2015-03-09 09:00:00,15.0,1,-23.0,18.0,1038.0,-2.0,NE,19.66,0.0,0.0
2015-03-09 10:00:00,8.0,1,-23.0,18.0,1038.0,-2.0,NE,24.58,0.0,0.0
2015-03-09 11:00:00,10.0,1,-24.0,15.0,1038.0,-1.0,NE,30.39,0.0,0.0
2015-03-09 12:00:00,9.0,1,-27.0,11.0,1038.0,0.0,NE,35.31,0.0,0.0
2015-03-09 13:00:00,8.0,1,-28.0,9.0,1037.0,1.0,NE,39.33,0.0,0.0
2015-03-09 14:00:00,10.0,1,-29.0,6.0,1036.0,5.0,NW,7.15,0.0,0.0
2015-03-09 15:00:00,11.0,1,-30.0,5.0,1035.0,5.0,NW,16.09,0.0,0.0
2015-03-09 16:00:00,8.0,1,-28.0,8.0,1035.0,3.0,NE,4.92,0.0,0.0
2015-03-09 17:00:00,5.0,1,-28.0,7.0,1034.0,4.0,NE,8.05,0.0,0.0
2015-03-09 18:00:00,8.0,1,-27.0,10.0,1035.0,1.0,NW,3.13,0.0,0.0
2015-03-09 19:00:00,8.0,1,-29.0,7.0,1036.0,2.0,NW,8.94,0.0,0.0
2015-03-09 20:00:00,9.0,1,-30.0,7.0,1036.0,1.0,NW,13.86,0.0,0.0
2015-03-09 21:00:00,8.0,1,-29.0,8.0,1037.0,1.0,NW,18.78,0.0,0.0
2015-03-09 22:00:00,10.0,1,-26.0,13.0,1037.0,-2.0,NW,21.91,0.0,0.0
2015-03-09 23:00:00,8.0,1,-26.0,12.0,1037.0,-1.0,NW,25.93,0.0,0.0
2015-03-10 00:00:00,9.0,1,-25.0,17.0,1037.0,-4.0,NW,29.06,0.0,0.0
2015-03-10 01:00:00,7.0,1,-24.0,18.0,1037.0,-3.0,NW,33.08,0.0,0.0
2015-03-10 02:00:00,4.0,1,-26.0,13.0,1037.0,-2.0,NW,37.1,0.0,0.0
2015-03-10 03:00:00,2.0,1,-23.0,19.0,1036.0,-3.0,cv,0.89,0.0,0.0
2015-03-10 04:00:00,7.0,1,-23.0,24.0,1036.0,-6.0,NW,0.89,0.0,0.0
2015-03-10 05:00:00,8.0,1,-18.0,41.0,1035.0,-7.0,cv,0.89,0.0,0.0
2015-03-10 06:00:00,22.0,1,-18.0,41.0,1035.0,-7.0,SE,0.89,0.0,0.0
2015-03-10 07:00:00,33.0,1,-17.0,44.0,1035.0,-7.0,cv,0.89,0.0,0.0
2015-03-10 08:00:00,38.0,1,-20.0,22.0,1035.0,-1.0,cv,2.68,0.0,0.0
2015-03-10 09:00:00,25.0,1,-24.0,13.0,1034.0,1.0,NW,3.13,0.0,0.0
2015-03-10 10:00:00,8.0,1,-23.0,12.0,1033.0,3.0,cv,0.89,0.0,0.0
2015-03-10 11:00:00,16.0,1,-22.0,11.0,1032.0,6.0,NW,3.13,0.0,0.0
2015-03-10 12:00:00,15.0,1,-23.0,9.0,1030.0,7.0,cv,1.79,0.0,0.0
2015-03-10 13:00:00,26.0,1,-22.0,9.0,1028.0,8.0,NW,3.13,0.0,0.0
2015-03-10 14:00:00,37.0,1,-22.0,9.0,1027.0,8.0,cv,3.13,0.0,0.0
2015-03-10 15:00:00,39.0,1,-21.0,10.0,1025.0,9.0,SE,5.81,0.0,0.0
2015-03-10 16:00:00,35.0,1,-21.0,10.0,1025.0,8.0,SE,11.62,0.0,0.0
2015-03-10 17:00:00,30.0,1,-21.0,10.0,1024.0,8.0,SE,17.43,0.0,0.0
2015-03-10 18:00:00,36.0,1,-21.0,11.0,1024.0,7.0,SE,22.35,0.0,0.0
2015-03-10 19:00:00,66.0,1,-20.0,13.0,1024.0,6.0,SE,25.48,0.0,0.0
2015-03-10 20:00:00,71.0,1,-18.0,15.0,1024.0,6.0,SE,28.61,0.0,0.0
2015-03-10 21:00:00,72.0,1,-17.0,17.0,1024.0,6.0,cv,0.89,0.0,0.0
2015-03-10 22:00:00,72.0,1,-14.0,33.0,1025.0,0.0,cv,1.78,0.0,0.0
2015-03-10 23:00:00,78.0,1,-12.0,42.0,1024.0,-1.0,NE,0.89,0.0,0.0
2015-03-11 00:00:00,75.0,1,-14.0,36.0,1024.0,-1.0,cv,0.45,0.0,0.0
2015-03-11 01:00:00,93.0,1,-14.0,39.0,1024.0,-2.0,cv,0.9,,
2015-03-11 02:00:00,104.0,1,-14.0,39.0,1024.0,-2.0,cv,1.79,0.0,0.0
2015-03-11 03:00:00,98.0,1,-15.0,36.0,1024.0,-2.0,cv,2.68,0.0,0.0
2015-03-11 04:00:00,101.0,1,-14.0,45.0,1024.0,-4.0,NW,3.13,0.0,0.0
2015-03-11 05:00:00,93.0,1,-15.0,36.0,1024.0,-2.0,cv,0.89,0.0,0.0
2015-03-11 06:00:00,85.0,1,-14.0,45.0,1025.0,-4.0,NW,0.89,0.0,0.0
2015-03-11 07:00:00,31.0,1,-15.0,39.0,1026.0,-3.0,NW,2.68,0.0,0.0
2015-03-11 08:00:00,31.0,1,-19.0,19.0,1026.0,2.0,NE,4.02,0.0,0.0
2015-03-11 09:00:00,17.0,1,-20.0,15.0,1027.0,4.0,NE,9.83,0.0,0.0
2015-03-11 10:00:00,6.0,1,-21.0,13.0,1026.0,5.0,NE,14.75,0.0,0.0
2015-03-11 11:00:00,16.0,1,-21.0,11.0,1026.0,7.0,cv,3.13,0.0,0.0
2015-03-11 12:00:00,11.0,1,-20.0,12.0,1025.0,7.0,SE,3.13,0.0,0.0
2015-03-11 13:00:00,14.0,1,-22.0,9.0,1024.0,8.0,SE,6.26,0.0,0.0
2015-03-11 14:00:00,15.0,1,-21.0,10.0,1022.0,9.0,cv,1.79,0.0,0.0
2015-03-11 15:00:00,18.0,1,-21.0,9.0,1021.0,10.0,cv,3.58,0.0,0.0
2015-03-11 16:00:00,15.0,1,-21.0,8.0,1020.0,12.0,cv,4.47,0.0,0.0
2015-03-11 17:00:00,18.0,1,-21.0,9.0,1020.0,10.0,SE,4.92,0.0,0.0
2015-03-11 18:00:00,23.0,1,-21.0,10.0,1020.0,8.0,SE,8.05,0.0,0.0
2015-03-11 19:00:00,33.0,1,-20.0,12.0,1020.0,7.0,SE,11.18,0.0,0.0
2015-03-11 20:00:00,39.0,1,-19.0,14.0,1020.0,6.0,SE,14.31,0.0,0.0
2015-03-11 21:00:00,44.0,1,-19.0,14.0,1020.0,6.0,SE,17.44,0.0,0.0
2015-03-11 22:00:00,55.0,1,-17.0,18.0,1020.0,5.0,SE,20.57,0.0,0.0
2015-03-11 23:00:00,76.0,1,-16.0,21.0,1020.0,4.0,SE,23.7,0.0,0.0
2015-03-12 00:00:00,77.0,1,-14.0,25.0,1020.0,4.0,SE,27.72,0.0,0.0
2015-03-12 01:00:00,73.0,1,-13.0,29.0,1019.0,3.0,SE,30.85,0.0,0.0
2015-03-12 02:00:00,74.0,1,-13.0,31.0,1019.0,2.0,SE,32.64,0.0,0.0
2015-03-12 03:00:00,81.0,1,-12.0,39.0,1018.0,0.0,NE,1.79,0.0,0.0
2015-03-12 04:00:00,83.0,1,-10.0,50.0,1018.0,-1.0,NE,3.58,0.0,0.0
2015-03-12 05:00:00,93.0,1,-11.0,50.0,1018.0,-2.0,cv,0.89,0.0,0.0
2015-03-12 06:00:00,94.0,1,-10.0,62.0,1018.0,-4.0,NW,0.89,0.0,0.0
2015-03-12 07:00:00,88.0,1,-10.0,62.0,1018.0,-4.0,NE,0.89,0.0,0.0
2015-03-12 08:00:00,85.0,1,-12.0,32.0,1018.0,3.0,NW,3.13,0.0,0.0
2015-03-12 09:00:00,89.0,1,-13.0,27.0,1018.0,4.0,cv,0.89,0.0,0.0
2015-03-12 10:00:00,78.0,1,-12.0,26.0,1018.0,6.0,cv,1.78,0.0,0.0
2015-03-12 11:00:00,86.0,1,-13.0,20.0,1017.0,8.0,cv,2.67,0.0,0.0
2015-03-12 12:00:00,63.0,1,-15.0,15.0,1016.0,10.0,cv,4.46,0.0,0.0
2015-03-12 13:00:00,47.0,1,-16.0,12.0,1015.0,12.0,cv,6.25,0.0,0.0
2015-03-12 14:00:00,42.0,1,-18.0,9.0,1014.0,13.0,cv,7.14,0.0,0.0
2015-03-12 15:00:00,30.0,1,-18.0,9.0,1013.0,13.0,SE,3.13,0.0,0.0
2015-03-12 16:00:00,46.0,1,-18.0,9.0,1013.0,13.0,cv,1.79,0.0,0.0
2015-03-12 17:00:00,59.0,1,-18.0,10.0,1013.0,12.0,SE,1.79,0.0,0.0
2015-03-12 18:00:00,75.0,1,-16.0,13.0,1014.0,11.0,cv,1.79,0.0,0.0
